S.No.;State Code;State Name (In English);District Code;District Name (In English);Sub-District Code;Sub-District Name (In English);Village Code;Village Version;Village Name (In Englsih);Village Name (In Local);Village Status;Census 2001 Code;Census 2011 Code
1465;32;KERALA;566;THRISSUR;6598;Kunnamkulam;627735;2;Vellarakkad;വെള്ളറക്കാട്;Inhabitant;00062300;627735
1466;32;KERALA;566;THRISSUR;6598;Kunnamkulam;627740;2;Vellattanjur;വെള്ളാറ്റഞ്ഞൂർ;Inhabitant;00063800;627740
1467;32;KERALA;566;THRISSUR;6598;Kunnamkulam;627778;2;Velur (CT);വേലൂർ;Inhabitant;00064000;627778
1468;32;KERALA;566;THRISSUR;5656;Mukundapuram;627921;1;Amballur (CT);ആമ്പല്ലൂൂർ;Inhabitant;00075200;627921
1469;32;KERALA;566;THRISSUR;5656;Mukundapuram;627894;1;Anandapuram;ആനന്ദപുരം;Inhabitant;00075800;627894
1470;32;KERALA;566;THRISSUR;5656;Mukundapuram;627892;1;Chengallur;ചെങ്ങാലൂർ;Inhabitant;00075600;627892
1471;32;KERALA;566;THRISSUR;5656;Mukundapuram;627930;1;Edathirinji (CT);എടത്തിരിഞ്ഞി;Inhabitant;00076300;627930
1472;32;KERALA;566;THRISSUR;5656;Mukundapuram;627896;2;Irinjalakuda;ഇരിങ്ങാലക്കുട;Inhabitant;00076100;627896
1473;32;KERALA;566;THRISSUR;5656;Mukundapuram;627897;1;Kaduppassery;കടുപ്പശ്ശേരി;Inhabitant;00076700;627897
1474;32;KERALA;566;THRISSUR;5656;Mukundapuram;627888;1;Kallur;കല്ലൂൂർ;Inhabitant;00075100;627888
1475;32;KERALA;566;THRISSUR;5656;Mukundapuram;627886;2;Karalam;കാറളം;Inhabitant;00074500;627886
1476;32;KERALA;566;THRISSUR;5656;Mukundapuram;627909;1;Karumathra;കരുമാത്ര;Inhabitant;00078200;627909
1477;32;KERALA;566;THRISSUR;5656;Mukundapuram;627924;1;Kattur (CT);കാട്ടൂർ;Inhabitant;00074400;627924
1478;32;KERALA;566;THRISSUR;5656;Mukundapuram;627907;1;Kottanellur;കൊറ്റനല്ലൂൂർ;Inhabitant;00077800;627907
1479;32;KERALA;566;THRISSUR;5656;Mukundapuram;627926;3;Madayikonam (CT);മാടായിക്കോണം;Inhabitant;00074700;627926
1480;32;KERALA;566;THRISSUR;5656;Mukundapuram;627929;1;Manavalassery (CT);മനവലശ്ശേരി;Inhabitant;00076200;627929
1481;32;KERALA;566;THRISSUR;5656;Mukundapuram;627895;1;Muriyad;മുരിയാട്;Inhabitant;00075900;627895
1482;32;KERALA;566;THRISSUR;5656;Mukundapuram;627893;1;Nellayi;നെല്ലായി;Inhabitant;00075700;627893
1483;32;KERALA;566;THRISSUR;5656;Mukundapuram;627920;1;Nenmenikkara (CT);നെൻമണിക്കര;Inhabitant;40724000;627920
1484;32;KERALA;566;THRISSUR;5656;Mukundapuram;627934;1;Padiyur (CT);പടിയൂർ;Inhabitant;00076400;627934
1485;32;KERALA;566;THRISSUR;5656;Mukundapuram;627923;1;Parappukkara (CT);പറപ്പൂൂക്കര;Inhabitant;00074900;627923
1486;32;KERALA;566;THRISSUR;5656;Mukundapuram;627933;1;Poomangalam (CT);പൂമംഗലം;Inhabitant;00076500;627933
1487;32;KERALA;566;THRISSUR;5656;Mukundapuram;627925;3;Porathissery (CT);പൊറത്തിശ്ശേരി;Inhabitant;00074600;627925
1488;32;KERALA;566;THRISSUR;5656;Mukundapuram;627928;1;Pullur (CT);പുല്ലൂൂർ;Inhabitant;00076000;627928
1489;32;KERALA;566;THRISSUR;5656;Mukundapuram;627910;1;Puthenchira;പുത്തൻചിറ;Inhabitant;00078300;627910
1490;32;KERALA;566;THRISSUR;5656;Mukundapuram;627935;1;Thekkumkara (CT);തെക്കുംകര;Inhabitant;00078100;627935
1491;32;KERALA;566;THRISSUR;5656;Mukundapuram;627922;4;Thoravu;തൊറവ്;Inhabitant;40725000;627922
1492;32;KERALA;566;THRISSUR;5656;Mukundapuram;627887;1;Thottippal;തൊട്ടിപ്പാൾ;Inhabitant;00074800;627887
1493;32;KERALA;566;THRISSUR;5656;Mukundapuram;627919;1;Trikkur (CT);തൃക്കൂർ;Inhabitant;00075000;627919
1494;32;KERALA;566;THRISSUR;5656;Mukundapuram;627932;1;Vadakkumkara (CT);വടക്കുംകര;Inhabitant;00077900;627932
1495;32;KERALA;566;THRISSUR;5656;Mukundapuram;627908;1;Vallivattom;വള്ളിവട്ടം;Inhabitant;00078000;627908
1496;32;KERALA;566;THRISSUR;5656;Mukundapuram;627931;1;Vellookkara (CT);വേളൂക്കര;Inhabitant;00076600;627931
1497;32;KERALA;566;THRISSUR;5652;Talappilly;627717;1;Arangottukara;ആറങ്ങോട്ടുകര;Inhabitant;00059700;627717
1498;32;KERALA;566;THRISSUR;5652;Talappilly;627732;1;Attoor;ആറ്റൂൂർ;Inhabitant;00061600;627732
1499;32;KERALA;566;THRISSUR;5652;Talappilly;627768;1;Chelakkara (CT);ചേലക്കര;Inhabitant;00065600;627768
1500;32;KERALA;566;THRISSUR;5652;Talappilly;627728;1;Chelakode;ചേലക്കോട്;Inhabitant;00061200;627728
1501;32;KERALA;566;THRISSUR;5652;Talappilly;627757;1;Cheruthuruthi (CT);ചെറുതുരുത്തി;Inhabitant;00060400;627757
1502;32;KERALA;566;THRISSUR;5652;Talappilly;627766;1;Chittanda (CT);ചിറ്റണ്ട;Inhabitant;00061900;627766
1503;32;KERALA;566;THRISSUR;5652;Talappilly;627759;1;Desamangalam (CT);ദേശമംഗലം;Inhabitant;00059900;627759
1504;32;KERALA;566;THRISSUR;5652;Talappilly;627755;1;Elanad;എളനാട്;Inhabitant;00066100;627755
1505;32;KERALA;566;THRISSUR;5652;Talappilly;627769;1;Enkakkad (CT);എങ്കക്കാട്;Inhabitant;00064900;627769
1506;32;KERALA;566;THRISSUR;5652;Talappilly;627756;3;Kaniyarkode (CT);കണിയാർക്കോട്;Inhabitant;00060700;627756
1507;32;KERALA;566;THRISSUR;5652;Talappilly;627734;3;Kanjirakode;കാഞ്ഞിരക്കോട്;Inhabitant;00061800;627734
1508;32;KERALA;566;THRISSUR;5652;Talappilly;627746;1;Karumathara;കരുമാത്ര;Inhabitant;00065100;627746
1509;32;KERALA;566;THRISSUR;5652;Talappilly;627730;1;Killimangalam;കിള്ളിമംഗലം;Inhabitant;00061400;627730
1510;32;KERALA;566;THRISSUR;5652;Talappilly;627727;1;Kondazhy;കൊണ്ടാഴി;Inhabitant;00061100;627727
1511;32;KERALA;566;THRISSUR;5652;Talappilly;627765;1;Kottappuram (CT);കോട്ടപ്പുറം;Inhabitant;00062000;627765
1512;32;KERALA;566;THRISSUR;5652;Talappilly;627767;3;Kumaranellur (CT);കുമരനെല്ലൂൂർ;Inhabitant;00064800;627767
1513;32;KERALA;566;THRISSUR;5652;Talappilly;627749;1;Kurumala;കുറുമല;Inhabitant;00065400;627749
1514;32;KERALA;566;THRISSUR;5652;Talappilly;627748;1;Manalithara;മണലിത്തറ;Inhabitant;00065300;627748
1515;32;KERALA;566;THRISSUR;5652;Talappilly;627723;1;Mayannur;മായന്നൂർ;Inhabitant;00060600;627723
1516;32;KERALA;566;THRISSUR;5652;Talappilly;627781;3;Minalur (CT);മിണാലൂർ;Inhabitant;00064400;627781
1517;32;KERALA;566;THRISSUR;5652;Talappilly;627733;1;Mullurkara;മുള്ളൂർക്കര;Inhabitant;00061700;627733
1518;32;KERALA;566;THRISSUR;5652;Talappilly;627779;3;Mundathikode (CT);മുണ്ടത്തിക്കോട്;Inhabitant;00064200;627779
1519;32;KERALA;566;THRISSUR;5652;Talappilly;627758;1;Nedumpura (CT);നെടുമ്പ്ര;Inhabitant;00060300;627758
1520;32;KERALA;566;THRISSUR;5652;Talappilly;627722;1;Painkulam;പൈങ്കുളം;Inhabitant;00060500;627722
1521;32;KERALA;566;THRISSUR;5652;Talappilly;627718;1;Pallur;പല്ലൂൂർ;Inhabitant;00059800;627718
1522;32;KERALA;566;THRISSUR;5652;Talappilly;627724;1;Pampady;പാമ്പാടി;Inhabitant;00060800;627724
1523;32;KERALA;566;THRISSUR;5652;Talappilly;627751;1;Pangarappilly;പങ്ങാരപ്പിള്ളി;Inhabitant;00065700;627751
1524;32;KERALA;566;THRISSUR;5652;Talappilly;627731;1;Panjal;പാഞ്ഞാൾ;Inhabitant;00061500;627731
1525;32;KERALA;566;THRISSUR;5652;Talappilly;627743;1;Parlikad;പർളിക്കാട്;Inhabitant;00064500;627743
1526;32;KERALA;566;THRISSUR;5652;Talappilly;627753;1;Pazhayannur;പഴയന്നൂർ;Inhabitant;00065900;627753
1527;32;KERALA;566;THRISSUR;5652;Talappilly;627780;3;Peringandoor (CT);പെരിങ്ങണ്ടൂർ;Inhabitant;00064300;627780
1528;32;KERALA;566;THRISSUR;5652;Talappilly;627720;1;Pilakkad;പിലാക്കാട്;Inhabitant;00060100;627720
1529;32;KERALA;566;THRISSUR;5652;Talappilly;627752;1;Pulakode;പുലാക്കോട്;Inhabitant;00065800;627752
1530;32;KERALA;566;THRISSUR;5652;Talappilly;627744;3;Puthuruthy;പുതുരുത്തി;Inhabitant;00064600;627744
1531;32;KERALA;566;THRISSUR;5652;Talappilly;627719;1;Thalassery;തലശ്ശേരി;Inhabitant;00060000;627719
1532;32;KERALA;566;THRISSUR;5652;Talappilly;627745;1;Thekkumkara;തെക്കുംകര;Inhabitant;00065000;627745
1533;32;KERALA;566;THRISSUR;5652;Talappilly;627716;1;Thichur;തിച്ചൂർ;Inhabitant;00059600;627716
1534;32;KERALA;566;THRISSUR;5652;Talappilly;627725;1;Thiruvilwamala;തിരുവില്വാമല;Inhabitant;00060900;627725
1535;32;KERALA;566;THRISSUR;5652;Talappilly;627750;1;Thonnurkara;തോന്നൂർക്കര;Inhabitant;00065500;627750
1536;32;KERALA;566;THRISSUR;5652;Talappilly;627726;1;Vadakkethara;വടക്കേത്തറ;Inhabitant;00061000;627726
1537;32;KERALA;566;THRISSUR;5652;Talappilly;627721;1;Varavoor;വരവൂർ;Inhabitant;00060200;627721
1538;32;KERALA;566;THRISSUR;5652;Talappilly;627729;1;Venganellur;വെങ്ങാനെല്ലൂൂർ;Inhabitant;00061300;627729
1539;32;KERALA;566;THRISSUR;5652;Talappilly;627754;1;Vennur;വെന്നൂർ;Inhabitant;00066000;627754
1540;32;KERALA;566;THRISSUR;5652;Talappilly;627747;1;Viruppakka;വിരുപ്പാക്ക;Inhabitant;00065200;627747
1541;32;KERALA;566;THRISSUR;5652;Talappilly;627770;3;Wadakkanchery (CT);വടക്കാഞ്ചേരി;Inhabitant;00064700;627770
1542;32;KERALA;566;THRISSUR;5654;Thrissur;627842;1;Adat (CT);അടാട്ട്;Inhabitant;00069400;627842
1543;32;KERALA;566;THRISSUR;5654;Thrissur;627821;1;Alappad;ആലപ്പാട്;Inhabitant;00072000;627821
1544;32;KERALA;566;THRISSUR;5654;Thrissur;627828;1;Anjur (CT);അഞ്ഞൂർ;Inhabitant;00068200;627828
1545;32;KERALA;566;THRISSUR;5654;Thrissur;627858;1;Anthicad (CT);അന്തിക്കാട്;Inhabitant;00071300;627858
1546;32;KERALA;566;THRISSUR;5654;Thrissur;913767;1;Aranattukara;അരണാട്ടുകര;Inhabitant;;000000
1547;32;KERALA;566;THRISSUR;5654;Thrissur;627824;1;Arattupuzha;ആറാട്ടുപുഴ;Inhabitant;00072900;627824
1548;32;KERALA;566;THRISSUR;5654;Thrissur;627827;1;Avanur (CT);അവണൂർ;Inhabitant;00068400;627827
1549;32;KERALA;566;THRISSUR;5654;Thrissur;627854;1;Avinissery (CT);അവണിശ്ശേരി;Inhabitant;40718000;627854
1550;32;KERALA;566;THRISSUR;5654;Thrissur;913764;1;Ayyanthole;അയ്യന്തോൾ;Inhabitant;;000000
1551;32;KERALA;566;THRISSUR;5654;Thrissur;627814;1;Chalakkal;ചാലക്കൽ;Inhabitant;00069300;627814
1552;32;KERALA;566;THRISSUR;5654;Thrissur;627822;1;Chazhoor;ചാഴൂർ;Inhabitant;00072100;627822
1553;32;KERALA;566;THRISSUR;5654;Thrissur;913770;1;Chembookkavu;ചെമ്പുക്കാവ്;Inhabitant;;000000
1554;32;KERALA;566;THRISSUR;5654;Thrissur;627862;1;Cherpu (CT);ചേർപ്പ്;Inhabitant;00071900;627862
1555;32;KERALA;566;THRISSUR;5654;Thrissur;627864;1;Chevvoor (CT);ചെവ്വൂർ;Inhabitant;40720000;627864
1556;32;KERALA;566;THRISSUR;5654;Thrissur;627841;1;Chittilappilly (CT);ചിറ്റിലപ്പിള്ളി;Inhabitant;00069500;627841
1557;32;KERALA;566;THRISSUR;5654;Thrissur;913771;1;Chiyyaram;ചിയ്യാരം;Inhabitant;;000000
1558;32;KERALA;566;THRISSUR;5654;Thrissur;627833;1;Choolissery (CT);ചൂലിശ്ശേരി;Inhabitant;00068900;627833
1559;32;KERALA;566;THRISSUR;5654;Thrissur;627831;1;Edakkalathur (CT);എടക്കളത്തൂർ;Inhabitant;00069100;627831
1560;32;KERALA;566;THRISSUR;5654;Thrissur;913776;1;Edakkunni;എടക്കുന്നി;Inhabitant;;000000
1561;32;KERALA;566;THRISSUR;5654;Thrissur;627849;1;Eravu (CT);എറവ്;Inhabitant;00070900;627849
1562;32;KERALA;566;THRISSUR;5654;Thrissur;627823;1;Inchamudi;ഇഞ്ചമുടി;Inhabitant;00072700;627823
1563;32;KERALA;566;THRISSUR;5654;Thrissur;627844;1;Kainoor (CT);കൈനൂർ;Inhabitant;00070300;627844
1564;32;KERALA;566;THRISSUR;5654;Thrissur;627829;1;Kaiparamba (CT);കൈപ്പറമ്പ്;Inhabitant;00068100;627829
1565;32;KERALA;566;THRISSUR;5654;Thrissur;913769;1;Kanimangalam;കണിമംഗലം;Inhabitant;;000000
1566;32;KERALA;566;THRISSUR;5654;Thrissur;627847;1;Karamuck (CT);കാരമുക്ക്;Inhabitant;00071100;627847
1567;32;KERALA;566;THRISSUR;5654;Thrissur;627825;1;Killannur (CT);കിള്ളന്നൂർ;Inhabitant;00068600;627825
1568;32;KERALA;566;THRISSUR;5654;Thrissur;627861;1;Kizhakkummuri (CT);കിഴക്കുംമുറി;Inhabitant;00072200;627861
1569;32;KERALA;566;THRISSUR;5654;Thrissur;627868;1;Kizhuppillikkara (CT);കിഴുപ്പള്ളിക്കര;Inhabitant;00072500;627868
1570;32;KERALA;566;THRISSUR;5654;Thrissur;627857;1;Kodannur (CT);കോടന്നൂർ;Inhabitant;00071600;627857
1571;32;KERALA;566;THRISSUR;5654;Thrissur;627835;1;Kolazhy (CT);കോലഴി;Inhabitant;40712000;627835
1572;32;KERALA;566;THRISSUR;5654;Thrissur;913775;1;Koorkkanchery;കൂർക്കഞ്ചേരി;Inhabitant;;000000
1573;32;KERALA;566;THRISSUR;5654;Thrissur;627843;1;Kozhukkully (CT);കൊഴുക്കുള്ളി;Inhabitant;00070500;627843
1574;32;KERALA;566;THRISSUR;5654;Thrissur;627836;1;Kurichikkara (CT);കുറിച്ചിക്കര;Inhabitant;00068700;627836
1575;32;KERALA;566;THRISSUR;5654;Thrissur;627867;1;Kurumpilavu (CT);കുറുമ്പിലാവ്;Inhabitant;00072600;627867
1576;32;KERALA;566;THRISSUR;5654;Thrissur;627838;1;Kuttoor (CT);കുറ്റൂൂർ;Inhabitant;00069700;627838
1577;32;KERALA;566;THRISSUR;5654;Thrissur;627813;1;Madakkathara;മാടക്കത്തറ;Inhabitant;00068800;627813
1578;32;KERALA;566;THRISSUR;5654;Thrissur;627851;1;Manakkody (CT);മനക്കൊടി;Inhabitant;00070700;627851
1579;32;KERALA;566;THRISSUR;5654;Thrissur;627848;1;Manalur (CT);മണലൂർ;Inhabitant;00071000;627848
1580;32;KERALA;566;THRISSUR;5654;Thrissur;627817;1;Mannamangalam;മാന്ദാമംഗലം;Inhabitant;00070100;627817
1581;32;KERALA;566;THRISSUR;5654;Thrissur;627852;1;Marathakkara (CT);മരത്താക്കര;Inhabitant;40717000;627852
1582;32;KERALA;566;THRISSUR;5654;Thrissur;627818;1;Mulayam;മുളയം;Inhabitant;00070400;627818
1583;32;KERALA;566;THRISSUR;5654;Thrissur;627845;1;Nadathara (CT);നടത്തറ;Inhabitant;40715000;627845
1584;32;KERALA;566;THRISSUR;5654;Thrissur;913763;1;Nettissery;നെട്ടിശ്ശേരി;Inhabitant;;000000
1585;32;KERALA;566;THRISSUR;5654;Thrissur;913762;1;Ollukkara;ഒല്ലൂക്കര;Inhabitant;;000000
1586;32;KERALA;566;THRISSUR;5654;Thrissur;913772;1;Ollur;ഒല്ലൂൂർ;Inhabitant;;000000
1587;32;KERALA;566;THRISSUR;5654;Thrissur;627866;1;Oorakam (CT);ഊരകം;Inhabitant;00072800;627866
1588;32;KERALA;566;THRISSUR;5654;Thrissur;627859;1;Padiyam (CT);പടിയം;Inhabitant;00071200;627859
1589;32;KERALA;566;THRISSUR;5654;Thrissur;627855;1;Palissery (CT);പല്ലിശ്ശേരി;Inhabitant;40719000;627855
1590;32;KERALA;566;THRISSUR;5654;Thrissur;627820;1;Pallippuram;പള്ളിപ്പുറം;Inhabitant;00071500;627820
1591;32;KERALA;566;THRISSUR;5654;Thrissur;627815;1;Pananchery;പാണഞ്ചേരി;Inhabitant;00069900;627815
1592;32;KERALA;566;THRISSUR;5654;Thrissur;627846;1;Parakkad (CT);പറക്കാട്;Inhabitant;00070600;627846
1593;32;KERALA;566;THRISSUR;5654;Thrissur;627863;1;Paralam (CT);പാറളം;Inhabitant;00071800;627863
1594;32;KERALA;566;THRISSUR;5654;Thrissur;627816;1;Peechi;പീച്ചി;Inhabitant;00070000;627816
1595;32;KERALA;566;THRISSUR;5654;Thrissur;627832;1;Peramangalam (CT);പേരാമംഗലം;Inhabitant;00069000;627832
1596;32;KERALA;566;THRISSUR;5654;Thrissur;913773;1;Peringavu;പെരിങ്ങാവ്;Inhabitant;;000000
1597;32;KERALA;566;THRISSUR;5654;Thrissur;913765;1;Poonkunnam;പൂങ്കുന്നം;Inhabitant;;000000
1598;32;KERALA;566;THRISSUR;5654;Thrissur;627834;1;Pottore (CT);പോട്ടോർ;Inhabitant;40713000;627834
1599;32;KERALA;566;THRISSUR;5654;Thrissur;913768;1;Pullazhi;പുല്ലഴി;Inhabitant;;000000
1600;32;KERALA;566;THRISSUR;5654;Thrissur;627819;1;Pullu;പുള്ള്;Inhabitant;00071400;627819
1601;32;KERALA;566;THRISSUR;5654;Thrissur;627840;1;Puranattukara (CT);പുറനാട്ടുകര;Inhabitant;40714000;627840
1602;32;KERALA;566;THRISSUR;5654;Thrissur;627853;1;Puthur (CT);പുത്തൂർ;Inhabitant;00070200;627853
1603;32;KERALA;566;THRISSUR;5654;Thrissur;627839;1;Puzhakkal (CT);പുഴക്കൽ;Inhabitant;00069600;627839
1604;32;KERALA;566;THRISSUR;5654;Thrissur;627826;1;Thangalur (CT);തങ്ങാലൂർ;Inhabitant;00068300;627826
1605;32;KERALA;566;THRISSUR;5654;Thrissur;627869;1;Thanniyam (CT);താന്ന്യം;Inhabitant;00072400;627869
1606;32;KERALA;566;THRISSUR;5654;Thrissur;627830;1;Tholur (CT);തോളൂർ;Inhabitant;00069200;627830
1607;32;KERALA;566;THRISSUR;5654;Thrissur;913766;1;Thrissur;തൃശ്ശൂർ;Inhabitant;;000000
1608;32;KERALA;566;THRISSUR;5654;Thrissur;627860;1;Vadakkummuri (CT);വടക്കുംമുറി;Inhabitant;00072300;627860
1609;32;KERALA;566;THRISSUR;5654;Thrissur;627865;1;Vallachira (CT);വല്ലച്ചിറ;Inhabitant;40721000;627865
1610;32;KERALA;566;THRISSUR;5654;Thrissur;627812;1;Velappaya;വെളപ്പായ;Inhabitant;00068500;627812
1611;32;KERALA;566;THRISSUR;5654;Thrissur;627837;1;Vellanikkara (CT);വെള്ളാനിക്കര;Inhabitant;00069800;627837
1612;32;KERALA;566;THRISSUR;5654;Thrissur;627850;1;Veluthur (CT);വെളുത്തൂർ;Inhabitant;00070800;627850
1613;32;KERALA;566;THRISSUR;5654;Thrissur;627856;1;Venginissery (CT);വെങ്ങിണിശ്ശേരി;Inhabitant;00071700;627856
1614;32;KERALA;566;THRISSUR;5654;Thrissur;913774;1;Vilvattom;വിൽവട്ടം;Inhabitant;;000000
1615;32;KERALA;566;THRISSUR;5654;Thrissur;913761;1;Viyyur;വിയ്യൂർ;Inhabitant;;000000
1616;32;KERALA;567;WAYANAD;5635;Mananthavady;627305;1;Anchukunnu;അഞ്ചുകുന്ന്;Inhabitant;00020300;627305
1617;32;KERALA;567;WAYANAD;5635;Mananthavady;627303;1;Cherukottur;ചെറുകാട്ടൂർ;Inhabitant;00020100;627303
1618;32;KERALA;567;WAYANAD;5635;Mananthavady;627301;1;Edavaka;എടവക;Inhabitant;00019900;627301
1619;32;KERALA;567;WAYANAD;5635;Mananthavady;627308;1;Kanjirangad;കാഞ്ഞിരങ്ങാട്;Inhabitant;00020600;627308
1620;32;KERALA;567;WAYANAD;5635;Mananthavady;627296;3;Mananthavady;മാനന്തവാടി;Inhabitant;00019400;627296
1621;32;KERALA;567;WAYANAD;5635;Mananthavady;627302;1;Nalloornad;നല്ലൂർനാട്;Inhabitant;00020000;627302
1622;32;KERALA;567;WAYANAD;5635;Mananthavady;627304;1;Panamaram;പനമരം;Inhabitant;00020200;627304
1623;32;KERALA;567;WAYANAD;5635;Mananthavady;627295;3;Payyampally;പയ്യമ്പള്ളി;Inhabitant;00019300;627295
1624;32;KERALA;567;WAYANAD;5635;Mananthavady;627298;1;Periya;പേരിയ;Inhabitant;00019600;627298
1625;32;KERALA;567;WAYANAD;5635;Mananthavady;627306;1;Porunnanore;പൊരുന്നന്നൂർ;Inhabitant;00020400;627306
1626;32;KERALA;567;WAYANAD;5635;Mananthavady;627297;1;Thavinhal;തവിഞ്ഞാൽ;Inhabitant;00019500;627297
1627;32;KERALA;567;WAYANAD;5635;Mananthavady;627293;1;Thirunelly;തിരുനെല്ലി;Inhabitant;00019100;627293
1628;32;KERALA;567;WAYANAD;5635;Mananthavady;627299;1;Thondernad;തൊണ്ടർനാട്;Inhabitant;00019700;627299
1629;32;KERALA;567;WAYANAD;5635;Mananthavady;627294;1;Thrissilery;തൃശ്ശിലേരി;Inhabitant;00019200;627294
1630;32;KERALA;567;WAYANAD;5635;Mananthavady;627300;1;Valat;വാളാട്;Inhabitant;00019800;627300
1631;32;KERALA;567;WAYANAD;5635;Mananthavady;627307;1;Vellamunda;വെള്ളമുണ്ട;Inhabitant;00020500;627307
1632;32;KERALA;567;WAYANAD;5636;Sulthanbathery;627322;1;Ambalavayal;അമ്പലവയൽ;Inhabitant;00022000;627322
1633;32;KERALA;567;WAYANAD;5636;Sulthanbathery;627320;1;Cheeral;ചീരാൽ;Inhabitant;00021800;627320
1634;32;KERALA;567;WAYANAD;5636;Sulthanbathery;627314;1;Irulam;ഇരുളം;Inhabitant;00021200;627314
1635;32;KERALA;567;WAYANAD;5636;Sulthanbathery;627313;1;Kidanganad;കിടങ്ങനാട്;Inhabitant;00021100;627313
1636;32;KERALA;567;WAYANAD;5636;Sulthanbathery;627316;1;Krishnagiri;കൃഷ്ണഗിരി;Inhabitant;00021400;627316
1637;32;KERALA;567;WAYANAD;5636;Sulthanbathery;627318;1;Kuppadi;കുപ്പാടി;Inhabitant;00021600;627318
1638;32;KERALA;567;WAYANAD;5636;Sulthanbathery;627309;1;Nadavayal;നടവയൽ;Inhabitant;00020700;627309
1639;32;KERALA;567;WAYANAD;5636;Sulthanbathery;627321;1;Nenmeni;നെന്മേനി;Inhabitant;00021900;627321
1640;32;KERALA;567;WAYANAD;5636;Sulthanbathery;627319;1;Noolpuzha;നൂൽപ്പുഴ;Inhabitant;00021700;627319
1641;32;KERALA;567;WAYANAD;5636;Sulthanbathery;627312;1;Padichira;പാടിച്ചിറ;Inhabitant;00021000;627312
